grid,cell_key,count,flat_rms,phox_rms,improvement,flat_norm_r95,phox_norm_r95,flat_norm_diag,phox_norm_diag,color_std,opacity_std,scale_std,center_x,center_y,center_z,eig0,eig1,eig2,tier,context_class_v22,predicted_native_render_bps,predicted_native_exact_bps,predicted_exact_correction_bps,predicted_native_exact_bytes,vq_fallback_bytes_for_region,predicted_region_savings_bytes
32,5560,1130,0.010590516152111545,0.010341571433318176,0.023506382051429544,0.0809109595942602,0.07900903566588974,0.03208052978180712,0.0313264325923437,0.055716823786497116,0.2808358669281006,1.211625576019287,1.8461220227181911,0.01113667324940574,-2.643344830100735,0.005911069601887699,0.0018525235706262386,0.0001369892336083102,native_exact_phoxoid,curved_exact_candidate,7.780923,11.026616,2.995693,12461,28292,15832
32,5561,376,0.012464607969369592,0.01233495279933833,0.010401865052625489,0.07421708295829685,0.07344508687676514,0.03727942601336332,0.03689165045473298,0.054598964750766754,0.2658644914627075,1.4873461723327637,2.038149450687652,0.01674774947736915,-2.5815011047302407,0.004959058255307134,0.0021374085927241106,0.0001553664518300716,native_exact_phoxoid,appearance_exact_candidate,8.514389,12.033272,3.268883,4525,9414,4890
32,5562,81,0.015770626087754664,0.015036671898562878,0.04653931842069829,0.10979225650897224,0.1046825997231742,0.04876067044416035,0.04649138207595284,0.026771849021315575,0.3386196494102478,1.2907435894012451,2.2874279022216797,0.014957124167581859,-2.642624225145505,0.005023951790962015,0.0038354492051346795,0.00024871264719976774,native_exact_phoxoid,appearance_exact_candidate,8.474770,12.043367,3.318597,976,2028,1053
32,5563,68,0.014314626929197615,0.014145032766129087,0.01184761320762092,0.10284093263243026,0.10162251304069023,0.043364473167111284,0.04285070766207509,0.0328153520822525,0.3171849846839905,1.131624698638916,2.495451899135814,0.015499856238929008,-2.6283330426496616,0.006472729159282396,0.003915814580534111,0.00020490854412210914,native_exact_phoxoid,appearance_exact_candidate,8.552691,12.044330,3.241639,820,1703,884
32,5564,63,0.012311915544989083,0.01159954561927575,0.05786020242831067,0.09528039365853795,0.08976745079400582,0.03761740702056717,0.035440856235529,0.03236380219459534,0.30380183458328247,1.0608528852462769,2.6996425787607827,0.008480889264897014,-2.630647927995712,0.004579159335000935,0.0036156209518854138,0.0001515832643869446,native_exact_phoxoid,appearance_exact_candidate,7.937104,11.311906,3.124802,713,1578,865
32,5566,53,0.012725482818317247,0.011061888577424656,0.13072936128584367,0.0902848956909107,0.07848200894347891,0.04005772067141167,0.034821000433471284,0.0381167009472847,0.2720818817615509,1.069831371307373,3.151829885986616,0.010284677675029016,-2.6515264646062313,0.004857215058884061,0.003995278173539911,0.00016193791295928718,native_exact_phoxoid,curved_exact_candidate,7.028949,10.226783,2.947834,543,1327,785
32,6563,67,0.009576144472327536,0.008885108305400138,0.07216225370495458,0.0671175104660515,0.06227415964775534,0.029107545610296,0.027007079519237285,0.0686822459101677,0.28127291798591614,0.9765594601631165,-2.6368691138367155,0.025085423593478862,-2.3653359875750186,0.005771076018761199,0.0030116951145332856,9.170254295488938e-05,native_exact_phoxoid,curved_exact_candidate,7.297287,10.485490,2.938203,703,1678,975
32,6565,93,0.011966949396563481,0.011546081246123226,0.03516920950305973,0.0850088050039318,0.08201911253114377,0.03731793217041048,0.036005489995688346,0.028911152854561806,0.2976613938808441,1.1775728464126587,-2.181848851583337,0.02306138241027672,-2.3906458372710855,0.00703329028311235,0.002513107783307251,0.00014320787785991203,native_exact_phoxoid,curved_exact_candidate,7.744020,10.970622,2.976602,1021,2329,1309
32,6567,737,0.006137812740625484,0.006082507582090147,0.009010564654291016,0.04367213841575135,0.043278627788965074,0.01864210997604012,0.018474134038808605,0.054296258836984634,0.2598806321620941,1.2431167364120483,-1.783730736002326,0.02561613902192524,-2.4128170224527516,0.004654093554419181,0.003170206758253631,3.332362358721819e-05,native_exact_phoxoid,curved_exact_candidate,7.460260,10.544699,2.834439,7772,18453,10681
32,6569,299,0.008265627384116786,0.008184448101328961,0.009821309262478857,0.06063572889248483,0.06004020664667591,0.02494593346400106,0.024700931736609883,0.02927282825112343,0.21656326949596405,1.2210283279418945,-1.3457426454709924,0.021630165288824412,-2.3919297604257843,0.004991504519640348,0.0037346131718165305,6.832059605306092e-05,native_exact_phoxoid,curved_exact_candidate,7.482587,10.523949,2.791363,3147,7487,4340
